******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
******* Dense ******** 
convolution_kernel : 0.039970 
convolution_kernel : 0.022139 
convolution_kernel : 0.021960 
convolution_kernel : 0.019235 
convolution_kernel : 0.019029 
convolution_kernel : 0.005234 
convolution_kernel : 0.004803 
convolution_kernel : 0.005733 
convolution_kernel : 0.029991 
convolution_kernel : 0.028954 
convolution_kernel : 0.031794 
convolution_kernel : 0.026733 
convolution_kernel : 0.022399 
convolution_kernel : 0.004360 
convolution_kernel : 0.003103 
convolution_kernel : 0.002942 
convolution_kernel : 0.032225 
convolution_kernel : 0.055319 
convolution_kernel : 0.054092 
convolution_kernel : 0.053808 
convolution_kernel : 0.033273 
convolution_kernel : 0.073168 
convolution_kernel : 0.003408 
convolution_kernel : 0.001213 
convolution_kernel : 0.079901 
convolution_kernel : 0.018389 
convolution_kernel : 0.006122 
convolution_kernel : 0.018300 
convolution_kernel : 0.018464 
convolution_kernel : 0.015319 
convolution_kernel : 0.011958 
convolution_kernel : 0.001341 
convolution_kernel : 0.007319 
convolution_kernel : 0.003037 
convolution_kernel : 0.011266 
convolution_kernel : 0.005194 
convolution_kernel : 0.005055 
convolution_kernel : 0.001345 
convolution_kernel : 0.017058 
convolution_kernel : 0.006196 
convolution_kernel : 0.005822 
convolution_kernel : 0.010368 
convolution_kernel : 0.025340 
convolution_kernel : 0.002231 
convolution_kernel : 0.038719 
convolution_kernel : 0.033952 
convolution_kernel : 0.028801 
convolution_kernel : 0.003967 
convolution_kernel : 0.024688 
convolution_kernel : 0.022383 
convolution_kernel : 0.001174 
convolution_kernel : 0.010386 
convolution_kernel : 0.001312 
convolution_kernel : 0.007615 
convolution_kernel : 0.017887 
convolution_kernel : 0.002754 
convolution_kernel : 0.018558 
convolution_kernel : 0.007597 
convolution_kernel : 0.007222 
convolution_kernel : 0.025301 
convolution_kernel : 0.003366 
convolution_kernel : 0.028144 
convolution_kernel : 0.003326 
convolution_kernel : 0.030672 
convolution_kernel : 0.018160 
convolution_kernel : 0.003945 
convolution_kernel : 0.014965 
convolution_kernel : 0.003510 
convolution_kernel : 0.001372 
convolution_kernel : 0.017084 
convolution_kernel : 0.024468 
convolution_kernel : 0.025050 
convolution_kernel : 0.001131 
convolution_kernel : 0.012700 
convolution_kernel : 0.025559 
convolution_kernel : 0.005657 
convolution_kernel : 0.001173 
convolution_kernel : 0.027903 
convolution_kernel : 0.005991 
convolution_kernel : 0.030674 
convolution_kernel : 0.007330 
convolution_kernel : 0.023472 
convolution_kernel : 0.019775 
convolution_kernel : 0.002635 
convolution_kernel : 0.034174 
convolution_kernel : 0.006363 
convolution_kernel : 0.035571 
convolution_kernel : 0.033695 
convolution_kernel : 0.006926 
convolution_kernel : 0.004242 
convolution_kernel : 0.035516 
convolution_kernel : 0.004168 
convolution_kernel : 0.033586 
convolution_kernel : 0.002240 
convolution_kernel : 0.001201 
convolution_kernel : 0.008354 
convolution_kernel : 0.029032 
convolution_kernel : 0.026988 
convolution_kernel : 0.007954 
convolution_kernel : 0.042015 
convolution_kernel : 0.054335 
convolution_kernel : 0.055928 
convolution_kernel : 0.005020 
convolution_kernel : 0.039078 
convolution_kernel : 0.002247 
convolution_kernel : 0.000952 
convolution_kernel : 0.024213 
convolution_kernel : 0.001140 
convolution_kernel : 0.028291 
convolution_kernel : 0.004043 
convolution_kernel : 0.015467 
convolution_kernel : 0.011587 
convolution_kernel : 0.026899 
convolution_kernel : 0.029349 
convolution_kernel : 0.028921 
convolution_kernel : 0.034736 
convolution_kernel : 0.003911 
convolution_kernel : 0.017404 
convolution_kernel : 0.002257 
convolution_kernel : 0.016458 
convolution_kernel : 0.001188 
convolution_kernel : 0.013223 
convolution_kernel : 0.001659 
convolution_kernel : 0.009238 
convolution_kernel : 0.022774 
convolution_kernel : 0.002854 
convolution_kernel : 0.002047 
convolution_kernel : 0.015511 
convolution_kernel : 0.001460 
convolution_kernel : 0.016963 
convolution_kernel : 0.001658 
convolution_kernel : 0.001787 
convolution_kernel : 0.002599 
convolution_kernel : 0.019351 
convolution_kernel : 0.003222 
convolution_kernel : 0.002686 
convolution_kernel : 0.001925 
convolution_kernel : 0.011105 
convolution_kernel : 0.004234 
convolution_kernel : 0.003461 
convolution_kernel : 0.003191 
convolution_kernel : 0.002022 
convolution_kernel : 0.003193 
convolution_kernel : 0.018662 
convolution_kernel : 0.006767 
convolution_kernel : 0.004776 
convolution_kernel : 0.004677 
convolution_kernel : 0.004612 
convolution_kernel : 0.002810 
convolution_kernel : 0.003327 
convolution_kernel : 0.003630 
convolution_kernel : 0.003387 
convolution_kernel : 0.003357 
convolution_kernel : 0.003523 
convolution_kernel : 0.003497 
convolution_kernel : 0.004592 
convolution_kernel : 0.004032 
convolution_kernel : 0.004135 
convolution_kernel : 0.003503 
convolution_kernel : 0.003211 
convolution_kernel : 0.003456 
convolution_kernel : 0.004070 
convolution_kernel : 0.006247 
convolution_kernel : 0.005982 
convolution_kernel : 0.006786 
convolution_kernel : 0.005350 
convolution_kernel : 0.006834 
convolution_kernel : 0.005243 
convolution_kernel : 0.005020 
convolution_kernel : 0.005699 
convolution_kernel : 0.004927 
convolution_kernel : 0.004156 
convolution_kernel : 0.003084 
convolution_kernel : 0.002811 
convolution_kernel : 0.002857 
convolution_kernel : 0.002719 
convolution_kernel : 0.003099 
convolution_kernel : 0.003314 
convolution_kernel : 0.003168 
convolution_kernel : 0.004429 
convolution_kernel : 0.004576 
convolution_kernel : 0.004440 
convolution_kernel : 0.004850 
convolution_kernel : 0.005106 
convolution_kernel : 0.004118 
convolution_kernel : 0.003917 
convolution_kernel : 0.003675 
convolution_kernel : 0.003808 
convolution_kernel : 0.003757 
convolution_kernel : 0.010350 
convolution_kernel : 0.011784 
convolution_kernel : 0.011204 
convolution_kernel : 0.011097 
convolution_kernel : 0.005267 
convolution_kernel : 0.004458 
convolution_kernel : 0.004011 
convolution_kernel : 0.003880 
convolution_kernel : 0.005243 
convolution_kernel : 0.004147 
convolution_kernel : 0.003962 
convolution_kernel : 0.003987 
convolution_kernel : 0.005034 
convolution_kernel : 0.005661 
convolution_kernel : 0.005229 
convolution_kernel : 0.004757 
convolution_kernel : 0.003654 
convolution_kernel : 0.003632 
convolution_kernel : 0.003403 
convolution_kernel : 0.003226 
convolution_kernel : 0.004544 
convolution_kernel : 0.002676 
convolution_kernel : 0.002642 
convolution_kernel : 0.006010 
convolution_kernel : 0.006319 
convolution_kernel : 0.006305 
convolution_kernel : 0.003441 
convolution_kernel : 0.003683 
convolution_kernel : 0.003730 
convolution_kernel : 0.004425 
convolution_kernel : 0.003345 
convolution_kernel : 0.003222 
convolution_kernel : 0.006882 
convolution_kernel : 0.007683 
convolution_kernel : 0.008057 
convolution_kernel : 0.007043 
convolution_kernel : 0.003048 
convolution_kernel : 0.002986 
convolution_kernel : 0.003354 
convolution_kernel : 0.002932 
convolution_kernel : 0.002658 
convolution_kernel : 0.002832 
convolution_kernel : 0.002715 
convolution_kernel : 0.003945 
convolution_kernel : 0.003896 
convolution_kernel : 0.003864 
convolution_kernel : 0.005302 
convolution_kernel : 0.005086 
convolution_kernel : 0.003996 
convolution_kernel : 0.003802 
convolution_kernel : 0.003400 
convolution_kernel : 0.003732 
convolution_kernel : 0.003136 
convolution_kernel : 0.004522 
convolution_kernel : 0.005460 
convolution_kernel : 0.006505 
convolution_kernel : 0.005133 
convolution_kernel : 0.004486 
convolution_kernel : 0.005912 
convolution_kernel : 0.004324 
convolution_kernel : 0.002993 
convolution_kernel : 0.003358 
convolution_kernel : 0.003651 
convolution_kernel : 0.004871 
convolution_kernel : 0.005291 
convolution_kernel : 0.005104 
convolution_kernel : 0.004675 
convolution_kernel : 0.005698 
convolution_kernel : 0.004891 
convolution_kernel : 0.003676 
convolution_kernel : 0.004517 
convolution_kernel : 0.004153 
convolution_kernel : 0.004843 
convolution_kernel : 0.004327 
convolution_kernel : 0.004230 
convolution_kernel : 0.004113 
convolution_kernel : 0.006048 
convolution_kernel : 0.004626 
convolution_kernel : 0.008666 
convolution_kernel : 0.008603 
convolution_kernel : 0.012234 
convolution_kernel : 0.011400 
convolution_kernel : 0.011218 
convolution_kernel : 0.008240 
convolution_kernel : 0.005473 
convolution_kernel : 0.004739 
convolution_kernel : 0.005057 
convolution_kernel : 0.005753 
convolution_kernel : 0.004964 
convolution_kernel : 0.004295 
convolution_kernel : 0.003823 
convolution_kernel : 0.004167 
convolution_kernel : 0.004276 
convolution_kernel : 0.003788 
convolution_kernel : 0.002973 
convolution_kernel : 0.002872 
convolution_kernel : 0.005499 
convolution_kernel : 0.004038 
convolution_kernel : 0.005579 
convolution_kernel : 0.006476 
convolution_kernel : 0.010422 
convolution_kernel : 0.011034 
convolution_kernel : 0.011816 
convolution_kernel : 0.011013 
convolution_kernel : 0.012324 
convolution_kernel : 0.012492 
convolution_kernel : 0.010749 
convolution_kernel : 0.010593 
convolution_kernel : 0.006303 
convolution_kernel : 0.006869 
convolution_kernel : 0.005843 
convolution_kernel : 0.005974 
convolution_kernel : 0.005761 
convolution_kernel : 0.004727 
convolution_kernel : 0.004585 
convolution_kernel : 0.005082 
convolution_kernel : 0.004882 
convolution_kernel : 0.005028 
convolution_kernel : 0.004675 
convolution_kernel : 0.007696 
convolution_kernel : 0.007491 
convolution_kernel : 0.007503 
convolution_kernel : 0.012897 
convolution_kernel : 0.012716 
convolution_kernel : 0.012576 
convolution_kernel : 0.009532 
convolution_kernel : 0.006673 
convolution_kernel : 0.008278 
convolution_kernel : 0.006937 
convolution_kernel : 0.007024 
convolution_kernel : 0.006582 
convolution_kernel : 0.006271 
convolution_kernel : 0.006461 
convolution_kernel : 0.005613 
convolution_kernel : 0.005585 
convolution_kernel : 0.003875 
convolution_kernel : 0.003838 
convolution_kernel : 0.003753 
convolution_kernel : 0.004608 
convolution_kernel : 0.004386 
convolution_kernel : 0.004086 
convolution_kernel : 0.003098 
convolution_kernel : 0.003102 
convolution_kernel : 0.003042 
convolution_kernel : 0.004732 
convolution_kernel : 0.002947 
convolution_kernel : 0.002660 
convolution_kernel : 0.007387 
convolution_kernel : 0.008003 
convolution_kernel : 0.010750 
convolution_kernel : 0.008274 
convolution_kernel : 0.006356 
convolution_kernel : 0.012028 
convolution_kernel : 0.011256 
convolution_kernel : 0.011440 
convolution_kernel : 0.011725 
convolution_kernel : 0.012169 
convolution_kernel : 0.005727 
convolution_kernel : 0.005586 
convolution_kernel : 0.006128 
convolution_kernel : 0.005615 
convolution_kernel : 0.003449 
convolution_kernel : 0.003391 
convolution_kernel : 0.003059 
convolution_kernel : 0.003216 
convolution_kernel : 0.003061 
convolution_kernel : 0.003034 
convolution_kernel : 0.003551 
convolution_kernel : 0.003185 
convolution_kernel : 0.003152 
convolution_kernel : 0.003243 
convolution_kernel : 0.008483 
convolution_kernel : 0.023289 
convolution_kernel : 0.019946 
convolution_kernel : 0.009480 
convolution_kernel : 0.019394 
convolution_kernel : 0.008285 
convolution_kernel : 0.004974 
convolution_kernel : 0.003656 
convolution_kernel : 0.003816 
convolution_kernel : 0.003042 
convolution_kernel : 0.002901 
convolution_kernel : 0.003039 
convolution_kernel : 0.004214 
convolution_kernel : 0.005921 
convolution_kernel : 0.005493 
convolution_kernel : 0.005578 
convolution_kernel : 0.005528 
convolution_kernel : 0.005706 
convolution_kernel : 0.005333 
convolution_kernel : 0.005248 
convolution_kernel : 0.005297 
convolution_kernel : 0.004863 
convolution_kernel : 0.005775 
convolution_kernel : 0.005716 
convolution_kernel : 0.014574 
convolution_kernel : 0.010567 
convolution_kernel : 0.009845 
convolution_kernel : 0.008144 
convolution_kernel : 0.007932 
convolution_kernel : 0.004572 
convolution_kernel : 0.005298 
convolution_kernel : 0.002989 
convolution_kernel : 0.003954 
convolution_kernel : 0.003869 
convolution_kernel : 0.005154 
convolution_kernel : 0.006367 
convolution_kernel : 0.005111 
convolution_kernel : 0.005586 
convolution_kernel : 0.005645 
convolution_kernel : 0.005906 
convolution_kernel : 0.004766 
convolution_kernel : 0.004206 
convolution_kernel : 0.022498 
convolution_kernel : 0.028854 
convolution_kernel : 0.026458 
convolution_kernel : 0.027000 
convolution_kernel : 0.026755 
convolution_kernel : 0.027865 
convolution_kernel : 0.012818 
convolution_kernel : 0.011841 
convolution_kernel : 0.011678 
convolution_kernel : 0.009319 
convolution_kernel : 0.004998 
convolution_kernel : 0.004818 
convolution_kernel : 0.003594 
convolution_kernel : 0.004852 
convolution_kernel : 0.004942 
convolution_kernel : 0.005802 
convolution_kernel : 0.007270 
convolution_kernel : 0.008719 
convolution_kernel : 0.007815 
convolution_kernel : 0.007737 
convolution_kernel : 0.005954 
convolution_kernel : 0.004171 
convolution_kernel : 0.003958 
convolution_kernel : 0.006241 
convolution_kernel : 0.003908 
convolution_kernel : 0.004615 
convolution_kernel : 0.004607 
convolution_kernel : 0.022273 
convolution_kernel : 0.022215 
convolution_kernel : 0.022273 
convolution_kernel : 0.008936 
convolution_kernel : 0.005134 
convolution_kernel : 0.004845 
convolution_kernel : 0.004557 
convolution_kernel : 0.004827 
convolution_kernel : 0.003886 
convolution_kernel : 0.002967 
convolution_kernel : 0.005701 
convolution_kernel : 0.008365 
convolution_kernel : 0.008463 
convolution_kernel : 0.008262 
convolution_kernel : 0.006575 
convolution_kernel : 0.011211 
convolution_kernel : 0.010213 
convolution_kernel : 0.010169 
convolution_kernel : 0.010149 
convolution_kernel : 0.009308 
convolution_kernel : 0.009007 
convolution_kernel : 0.004348 
convolution_kernel : 0.005474 
convolution_kernel : 0.005289 
convolution_kernel : 0.005527 
convolution_kernel : 0.007231 
convolution_kernel : 0.006104 
convolution_kernel : 0.004781 
convolution_kernel : 0.004676 
convolution_kernel : 0.003586 
convolution_kernel : 0.004001 
convolution_kernel : 0.004971 
convolution_kernel : 0.005104 
convolution_kernel : 0.012045 
convolution_kernel : 0.016721 
convolution_kernel : 0.016328 
convolution_kernel : 0.013882 
convolution_kernel : 0.013776 
convolution_kernel : 0.010659 
convolution_kernel : 0.005611 
convolution_kernel : 0.004778 
convolution_kernel : 0.002903 
convolution_kernel : 0.002510 
convolution_kernel : 0.002563 
convolution_kernel : 0.003281 
convolution_kernel : 0.003754 
convolution_kernel : 0.004667 
convolution_kernel : 0.005552 
convolution_kernel : 0.005178 
convolution_kernel : 0.005054 
convolution_kernel : 0.004300 
convolution_kernel : 0.005425 
convolution_kernel : 0.004766 
convolution_kernel : 0.004483 
convolution_kernel : 0.015631 
convolution_kernel : 0.014759 
convolution_kernel : 0.014369 
convolution_kernel : 0.019218 
convolution_kernel : 0.012964 
convolution_kernel : 0.012283 
convolution_kernel : 0.007452 
convolution_kernel : 0.006237 
convolution_kernel : 0.005227 
convolution_kernel : 0.006758 
convolution_kernel : 0.004285 
convolution_kernel : 0.003921 
convolution_kernel : 0.011715 
convolution_kernel : 0.011625 
convolution_kernel : 0.012003 
convolution_kernel : 0.012143 
convolution_kernel : 0.013611 
convolution_kernel : 0.007019 
convolution_kernel : 0.007249 
convolution_kernel : 0.006065 
convolution_kernel : 0.005416 
convolution_kernel : 0.011443 
convolution_kernel : 0.009731 
convolution_kernel : 0.014459 
convolution_kernel : 0.011390 
convolution_kernel : 0.011065 
convolution_kernel : 0.011670 
convolution_kernel : 0.006161 
convolution_kernel : 0.005576 
convolution_kernel : 0.007874 
convolution_kernel : 0.005776 
convolution_kernel : 0.005681 
convolution_kernel : 0.010741 
convolution_kernel : 0.011722 
convolution_kernel : 0.011288 
convolution_kernel : 0.010950 
convolution_kernel : 0.010783 
convolution_kernel : 0.010591 
convolution_kernel : 0.010694 
convolution_kernel : 0.005175 
convolution_kernel : 0.005470 
convolution_kernel : 0.005381 
convolution_kernel : 0.005269 
convolution_kernel : 0.005726 
convolution_kernel : 0.006720 
convolution_kernel : 0.006468 
convolution_kernel : 0.016782 
convolution_kernel : 0.017855 
convolution_kernel : 0.018516 
convolution_kernel : 0.031836 
convolution_kernel : 0.024809 
convolution_kernel : 0.024988 
convolution_kernel : 0.024758 
convolution_kernel : 0.009582 
convolution_kernel : 0.009198 
convolution_kernel : 0.014796 
convolution_kernel : 0.013071 
convolution_kernel : 0.011440 
convolution_kernel : 0.009419 
convolution_kernel : 0.009151 
convolution_kernel : 0.005652 
convolution_kernel : 0.004534 
convolution_kernel : 0.005236 
convolution_kernel : 0.004624 
convolution_kernel : 0.004615 
convolution_kernel : 0.004453 
convolution_kernel : 0.004690 
convolution_kernel : 0.005151 
convolution_kernel : 0.010169 
convolution_kernel : 0.008129 
convolution_kernel : 0.008513 
convolution_kernel : 0.013643 
convolution_kernel : 0.014636 
convolution_kernel : 0.013365 
convolution_kernel : 0.009792 
convolution_kernel : 0.007979 
convolution_kernel : 0.010568 
convolution_kernel : 0.006641 
convolution_kernel : 0.006370 
convolution_kernel : 0.019048 
convolution_kernel : 0.018465 
convolution_kernel : 0.019009 
convolution_kernel : 0.021808 
convolution_kernel : 0.024768 
convolution_kernel : 0.013401 
convolution_kernel : 0.012459 
convolution_kernel : 0.012480 
convolution_kernel : 0.011721 
convolution_kernel : 0.006988 
convolution_kernel : 0.013035 
convolution_kernel : 0.013297 
convolution_kernel : 0.026182 
convolution_kernel : 0.017826 
convolution_kernel : 0.021722 
convolution_kernel : 0.012974 
convolution_kernel : 0.012712 
convolution_kernel : 0.011504 
convolution_kernel : 0.010087 
convolution_kernel : 0.006722 
convolution_kernel : 0.006101 
convolution_kernel : 0.009089 
convolution_kernel : 0.011160 
convolution_kernel : 0.034748 
convolution_kernel : 0.034798 
convolution_kernel : 0.032488 
convolution_kernel : 0.032241 
convolution_kernel : 0.032224 
convolution_kernel : 0.003197 
convolution_kernel : 0.003173 
convolution_kernel : 0.006493 
convolution_kernel : 0.005360 
convolution_kernel : 0.005051 
convolution_kernel : 0.005036 
convolution_kernel : 0.004826 
convolution_kernel : 0.012573 
convolution_kernel : 0.013354 
convolution_kernel : 0.012003 
convolution_kernel : 0.010553 
convolution_kernel : 0.012446 
convolution_kernel : 0.009597 
convolution_kernel : 0.006985 
convolution_kernel : 0.004488 
convolution_kernel : 0.006652 
convolution_kernel : 0.006834 
convolution_kernel : 0.008041 
convolution_kernel : 0.010371 
convolution_kernel : 0.012268 
convolution_kernel : 0.010778 
convolution_kernel : 0.010416 
convolution_kernel : 0.010515 
convolution_kernel : 0.010708 
convolution_kernel : 0.012243 
convolution_kernel : 0.011936 
convolution_kernel : 0.012438 
convolution_kernel : 0.011849 
convolution_kernel : 0.011675 
convolution_kernel : 0.009817 
convolution_kernel : 0.008052 
convolution_kernel : 0.009234 
convolution_kernel : 0.006864 
convolution_kernel : 0.005072 
convolution_kernel : 0.005100 
convolution_kernel : 0.005091 
convolution_kernel : 0.005021 
convolution_kernel : 0.005486 
convolution_kernel : 0.015614 
convolution_kernel : 0.016809 
convolution_kernel : 0.024952 
convolution_kernel : 0.023022 
convolution_kernel : 0.012472 
convolution_kernel : 0.013002 
convolution_kernel : 0.003895 
convolution_kernel : 0.003796 
convolution_kernel : 0.002324 
convolution_kernel : 0.004757 
convolution_kernel : 0.005510 
convolution_kernel : 0.007950 
convolution_kernel : 0.007778 
convolution_kernel : 0.021534 
convolution_kernel : 0.021030 
convolution_kernel : 0.019904 
convolution_kernel : 0.005774 
convolution_kernel : 0.006239 
convolution_kernel : 0.006746 
convolution_kernel : 0.005316 
convolution_kernel : 0.004299 
convolution_kernel : 0.006482 
convolution_kernel : 0.019269 
convolution_kernel : 0.019551 
convolution_kernel : 0.029343 
convolution_kernel : 0.027479 
convolution_kernel : 0.013520 
convolution_kernel : 0.010157 
convolution_kernel : 0.010062 
convolution_kernel : 0.004467 
convolution_kernel : 0.005225 
convolution_kernel : 0.004204 
convolution_kernel : 0.004853 
convolution_kernel : 0.006073 
convolution_kernel : 0.013870 
convolution_kernel : 0.015266 
convolution_kernel : 0.021841 
convolution_kernel : 0.013412 
convolution_kernel : 0.012810 
convolution_kernel : 0.012642 
convolution_kernel : 0.011716 
convolution_kernel : 0.004872 
convolution_kernel : 0.005590 
convolution_kernel : 0.006637 
convolution_kernel : 0.006134 
convolution_kernel : 0.008034 
convolution_kernel : 0.008880 
convolution_kernel : 0.007024 
convolution_kernel : 0.006271 
convolution_kernel : 0.007289 
convolution_kernel : 0.009162 
convolution_kernel : 0.007216 
convolution_kernel : 0.013011 
convolution_kernel : 0.008642 
convolution_kernel : 0.007702 
convolution_kernel : 0.007449 
convolution_kernel : 0.007931 
convolution_kernel : 0.007454 
convolution_kernel : 0.012022 
convolution_kernel : 0.009823 
convolution_kernel : 0.009761 
convolution_kernel : 0.008191 
convolution_kernel : 0.008141 
convolution_kernel : 0.013146 
convolution_kernel : 0.011485 
convolution_kernel : 0.021514 
convolution_kernel : 0.021439 
convolution_kernel : 0.023117 
convolution_kernel : 0.016532 
convolution_kernel : 0.009586 
convolution_kernel : 0.009350 
convolution_kernel : 0.010858 
convolution_kernel : 0.009351 
convolution_kernel : 0.009230 
convolution_kernel : 0.005455 
convolution_kernel : 0.004159 
convolution_kernel : 0.004193 
convolution_kernel : 0.004817 
convolution_kernel : 0.004874 
convolution_kernel : 0.004375 
convolution_kernel : 0.005529 
convolution_kernel : 0.006172 
convolution_kernel : 0.007935 
convolution_kernel : 0.019970 
convolution_kernel : 0.019004 
convolution_kernel : 0.015725 
convolution_kernel : 0.015734 
convolution_kernel : 0.006273 
convolution_kernel : 0.006205 
convolution_kernel : 0.005301 
convolution_kernel : 0.006872 
convolution_kernel : 0.008773 
convolution_kernel : 0.023768 
convolution_kernel : 0.024213 
convolution_kernel : 0.024117 
convolution_kernel : 0.022313 
convolution_kernel : 0.004432 
convolution_kernel : 0.004177 
convolution_kernel : 0.003193 
convolution_kernel : 0.004828 
convolution_kernel : 0.003235 
convolution_kernel : 0.002959 
convolution_kernel : 0.004041 
convolution_kernel : 0.013408 
convolution_kernel : 0.013474 
convolution_kernel : 0.013612 
convolution_kernel : 0.014143 
convolution_kernel : 0.014300 
convolution_kernel : 0.006839 
convolution_kernel : 0.006175 
convolution_kernel : 0.005514 
convolution_kernel : 0.005495 
convolution_kernel : 0.005674 
convolution_kernel : 0.005894 
convolution_kernel : 0.018628 
convolution_kernel : 0.034814 
convolution_kernel : 0.035760 
convolution_kernel : 0.025061 
convolution_kernel : 0.024570 
convolution_kernel : 0.006786 
convolution_kernel : 0.006313 
convolution_kernel : 0.006875 
convolution_kernel : 0.003067 
convolution_kernel : 0.002982 
convolution_kernel : 0.003053 
convolution_kernel : 0.002774 
convolution_kernel : 0.004180 
convolution_kernel : 0.014532 
convolution_kernel : 0.014958 
convolution_kernel : 0.015995 
convolution_kernel : 0.004576 
convolution_kernel : 0.004507 
convolution_kernel : 0.004270 
convolution_kernel : 0.005349 
convolution_kernel : 0.002794 
convolution_kernel : 0.004951 
convolution_kernel : 0.005460 
convolution_kernel : 0.011370 
convolution_kernel : 0.015822 
convolution_kernel : 0.009082 
convolution_kernel : 0.008970 
convolution_kernel : 0.008652 
convolution_kernel : 0.007178 
convolution_kernel : 0.003628 
convolution_kernel : 0.003518 
convolution_kernel : 0.005370 
convolution_kernel : 0.004776 
convolution_kernel : 0.007066 
convolution_kernel : 0.006758 
convolution_kernel : 0.006694 
convolution_kernel : 0.009332 
convolution_kernel : 0.020037 
convolution_kernel : 0.020468 
convolution_kernel : 0.020657 
convolution_kernel : 0.007402 
convolution_kernel : 0.008600 
convolution_kernel : 0.007807 
convolution_kernel : 0.009680 
convolution_kernel : 0.018122 
convolution_kernel : 0.016712 
convolution_kernel : 0.016152 
convolution_kernel : 0.019311 
convolution_kernel : 0.023264 
convolution_kernel : 0.009380 
convolution_kernel : 0.009908 
convolution_kernel : 0.009792 
convolution_kernel : 0.006064 
convolution_kernel : 0.005992 
convolution_kernel : 0.005979 
convolution_kernel : 0.005032 
convolution_kernel : 0.004295 
convolution_kernel : 0.005338 
convolution_kernel : 0.005579 
convolution_kernel : 0.005393 
convolution_kernel : 0.006211 
convolution_kernel : 0.009767 
convolution_kernel : 0.011190 
convolution_kernel : 0.012858 
convolution_kernel : 0.014333 
convolution_kernel : 0.012367 
convolution_kernel : 0.017360 
convolution_kernel : 0.010938 
convolution_kernel : 0.009695 
convolution_kernel : 0.006480 
convolution_kernel : 0.007933 
convolution_kernel : 0.010108 
convolution_kernel : 0.011415 
convolution_kernel : 0.012564 
convolution_kernel : 0.012568 
convolution_kernel : 0.010680 
convolution_kernel : 0.008229 
convolution_kernel : 0.007123 
convolution_kernel : 0.003848 
convolution_kernel : 0.003785 
convolution_kernel : 0.003313 
convolution_kernel : 0.004826 
convolution_kernel : 0.005929 
convolution_kernel : 0.006997 
convolution_kernel : 0.020027 
convolution_kernel : 0.019724 
convolution_kernel : 0.021096 
convolution_kernel : 0.021273 
convolution_kernel : 0.008689 
convolution_kernel : 0.009199 
convolution_kernel : 0.006665 
convolution_kernel : 0.006458 
convolution_kernel : 0.006163 
convolution_kernel : 0.033308 
convolution_kernel : 0.034214 
convolution_kernel : 0.059027 
convolution_kernel : 0.031942 
convolution_kernel : 0.032989 
convolution_kernel : 0.030412 
convolution_kernel : 0.030178 
convolution_kernel : 0.013220 
convolution_kernel : 0.006900 
convolution_kernel : 0.003843 
convolution_kernel : 0.005254 
convolution_kernel : 0.005873 
convolution_kernel : 0.008248 
convolution_kernel : 0.011060 
convolution_kernel : 0.014288 
convolution_kernel : 0.014853 
convolution_kernel : 0.012732 
convolution_kernel : 0.012193 
convolution_kernel : 0.012022 
convolution_kernel : 0.011176 
convolution_kernel : 0.007461 
convolution_kernel : 0.005286 
convolution_kernel : 0.007007 
convolution_kernel : 0.006934 
convolution_kernel : 0.007585 
convolution_kernel : 0.007045 
convolution_kernel : 0.024007 
convolution_kernel : 0.025742 
convolution_kernel : 0.010994 
convolution_kernel : 0.011534 
convolution_kernel : 0.011042 
convolution_kernel : 0.015926 
convolution_kernel : 0.013488 
convolution_kernel : 0.014323 
convolution_kernel : 0.014108 
convolution_kernel : 0.013610 
convolution_kernel : 0.007511 
convolution_kernel : 0.008138 
convolution_kernel : 0.012075 
convolution_kernel : 0.009592 
convolution_kernel : 0.006227 
convolution_kernel : 0.006156 
convolution_kernel : 0.005951 
convolution_kernel : 0.010368 
convolution_kernel : 0.007549 
convolution_kernel : 0.004189 
convolution_kernel : 0.003889 
convolution_kernel : 0.006182 
convolution_kernel : 0.017429 
convolution_kernel : 0.017735 
convolution_kernel : 0.026237 
convolution_kernel : 0.022455 
convolution_kernel : 0.020691 
convolution_kernel : 0.021363 
convolution_kernel : 0.019465 
convolution_kernel : 0.004832 
convolution_kernel : 0.010547 
convolution_kernel : 0.010306 
convolution_kernel : 0.010036 
convolution_kernel : 0.009549 
convolution_kernel : 0.010506 
convolution_kernel : 0.023576 
convolution_kernel : 0.028237 
convolution_kernel : 0.023092 
convolution_kernel : 0.037840 
convolution_kernel : 0.021062 
convolution_kernel : 0.018842 
convolution_kernel : 0.015522 
convolution_kernel : 0.017183 
convolution_kernel : 0.016455 
convolution_kernel : 0.016251 
convolution_kernel : 0.010315 
convolution_kernel : 0.010270 
convolution_kernel : 0.018723 
convolution_kernel : 0.022370 
convolution_kernel : 0.022025 
convolution_kernel : 0.012123 
convolution_kernel : 0.027927 
convolution_kernel : 0.013639 
convolution_kernel : 0.011191 
convolution_kernel : 0.011155 
convolution_kernel : 0.010969 
convolution_kernel : 0.013069 
convolution_kernel : 0.011239 
convolution_kernel : 0.010400 
convolution_kernel : 0.014032 
convolution_kernel : 0.011771 
convolution_kernel : 0.014296 
convolution_kernel : 0.014335 
